cuentaId,numeroCuenta,tipoCuenta,saldo,fechaApertura,moneda,activa,limiteCredito,numeroPrestamos,bancosAsociados
CU-1107,33369610,credito,281331.35,2016-12-28,GTQ,true,36892.26,0,Industrial
CU-1108,39745767,corriente,310101.6,2015-02-27,USD,true,18128.31,1,Citibank
CU-1109,95904169,corriente,262443.05,2010-02-25,GTQ,false,82813.93,4,Banistmo|Banrural
CU-1110,92844097,ahorro,221032.24,2004-06-13,GTQ,true,60023.88,1,HSBC
CU-1111,21678669,credito,231737.37,2007-12-07,MXN,true,24073.79,1,Banistmo|HSBC
CU-1112,38174456,credito,429148.16,2000-03-22,GTQ,true,81940.67,0,Banrural
CU-1113,40954383,corriente,249805.89,2013-07-20,GTQ,true,35829.18,1,BAC
CU-1114,66101245,ahorro,335547.93,2002-03-09,GTQ,true,24351.86,2,Industrial|Davivienda|HSBC
CU-1115,75392698,ahorro,301653.26,2000-02-03,GTQ,false,70873.32,5,Banistmo|BAC
CU-1116,60570940,corriente,91695.04,2015-04-10,GTQ,true,28077.3,3,Citibank
CU-1117,57499299,monetaria,729.91,2020-02-29,GTQ,true,89851.82,1,HSBC
CU-1118,56188173,corriente,67926.57,2010-07-06,GTQ,true,62752.46,3,Banrural|G&T Continental|Banistmo
CU-1119,60579208,monetaria,220266.62,2012-11-30,USD,true,78237.13,0,HSBC|Banistmo|G&T Continental
CU-1120,36281402,ahorro,459958.35,2020-03-31,MXN,true,42072.02,3,BAC|G&T Continental
CU-1121,33729042,credito,323875.36,2018-10-02,GTQ,false,57549.86,4,Citibank
CU-1122,73993682,ahorro,203093.12,2003-04-30,USD,true,15587.97,1,Banrural
CU-1123,62451159,credito,312844.82,2019-10-26,GTQ,true,47782.34,3,Citibank
CU-1124,43027552,corriente,75159.89,2021-10-24,GTQ,true,15531.24,1,HSBC|Citibank
CU-1125,78803866,monetaria,206749.58,2022-05-03,GTQ,true,15222.19,2,BAC
CU-1126,15374399,ahorro,469449.34,2010-12-25,GTQ,true,90833.05,4,G&T Continental|Banistmo|Banrural
CU-1127,19817970,corriente,71172.21,2019-08-14,GTQ,true,50220.48,3,Industrial|Banrural
CU-1128,74256437,monetaria,51192.39,2009-01-17,USD,true,34249.85,0,Industrial|HSBC
CU-1129,28718144,ahorro,46670.91,2012-04-29,USD,false,38783.52,2,Banistmo
CU-1130,62736741,monetaria,91586.55,2019-12-19,EUR,true,87150.45,2,G&T Continental
CU-1131,75478354,corriente,496708.31,2014-03-04,MXN,true,80779.85,1,Citibank|Davivienda
CU-1132,62647157,monetaria,465141.33,2017-04-23,USD,true,26017.77,3,HSBC|Davivienda|Industrial
CU-1133,31440306,corriente,138980.37,2012-12-01,USD,true,2168.02,3,G&T Continental|Davivienda|BAC
CU-1134,65468928,corriente,485332.68,2018-10-14,GTQ,true,33380.28,0,BAC
CU-1135,66599806,corriente,375222.26,2018-09-29,USD,true,94465.78,5,BAC|HSBC
CU-1136,69169839,corriente,128329.02,2012-01-30,EUR,false,57552.8,2,Citibank|BAC
CU-1137,34970733,corriente,393604.76,2013-02-16,EUR,true,98396.6,5,BAC|G&T Continental|Banistmo
CU-1138,76135332,credito,428913.76,2006-02-21,GTQ,true,29130.67,5,Davivienda
CU-1139,13251740,corriente,114704.21,2023-10-05,GTQ,true,55550.06,1,Industrial
CU-1140,69687613,corriente,346554.47,2012-02-06,GTQ,true,39470.75,3,Davivienda|BAC|Industrial
CU-1141,36458389,credito,314885.16,2006-04-22,USD,true,80801.19,3,BAC
CU-1142,25142946,ahorro,494213.98,2006-10-18,GTQ,true,4901.04,5,HSBC|Davivienda|G&T Continental
CU-1143,26978567,credito,408461.94,2009-02-16,GTQ,true,42285.96,3,Banistmo|BAC|HSBC
CU-1144,32331898,credito,249132.05,2003-11-06,USD,true,85182.13,5,HSBC|Davivienda|G&T Continental
CU-1145,68366716,corriente,11525.43,2016-08-13,MXN,true,71519.23,0,Industrial
CU-1146,29538254,monetaria,310626.63,2004-03-13,MXN,true,37420.04,5,Banrural
CU-1147,24533256,monetaria,145532.64,2004-12-02,GTQ,true,53059.63,5,BAC|HSBC|Davivienda
CU-1148,39089965,ahorro,142563.55,2003-01-21,GTQ,false,24199.03,2,Banistmo|HSBC
CU-1149,55624694,ahorro,343395.34,2014-10-23,GTQ,true,10302.78,4,Industrial|Davivienda|G&T Continental
CU-1150,71482655,monetaria,175807.94,2002-03-29,GTQ,true,1202.23,3,Citibank|Industrial|G&T Continental
CU-1151,70046150,ahorro,243272.66,2020-03-21,GTQ,false,96206.66,4,G&T Continental
CU-1152,72087735,ahorro,202101.62,2023-08-24,USD,true,20420.59,5,Banistmo
CU-1153,22537120,ahorro,182589.73,2017-06-17,GTQ,true,97776.6,0,Davivienda
CU-1154,61724842,credito,177802.05,2023-05-21,GTQ,true,41382.32,3,Citibank
CU-1155,13769354,monetaria,484808.11,2009-04-20,GTQ,true,64362.38,0,Citibank|Industrial|G&T Continental
CU-1156,69019781,corriente,272488.88,2011-01-28,GTQ,true,24746.51,5,G&T Continental|Davivienda|Banrural
CU-1157,62062562,credito,329558.81,2004-03-24,GTQ,true,48197.78,4,Banrural
CU-1158,54325522,monetaria,464479.79,2019-03-10,GTQ,true,20801.75,1,G&T Continental
CU-1159,79180976,monetaria,101856.53,2020-09-21,GTQ,true,42999.75,4,Industrial|G&T Continental|Banistmo
CU-1160,19345898,monetaria,405408.57,2002-09-30,GTQ,true,51785.9,2,Banrural|Davivienda
CU-1161,10592997,credito,409001.31,2000-05-05,GTQ,true,47190.14,5,Davivienda
CU-1162,40032596,corriente,475040.59,2021-04-24,GTQ,true,95012.64,0,HSBC
CU-1163,28818473,monetaria,63699.97,2021-07-25,USD,true,19841.95,4,BAC
CU-1164,69402803,ahorro,72786.64,2002-02-26,USD,true,27865.81,1,HSBC|Industrial
CU-1165,39072409,ahorro,174073.78,2021-09-07,USD,true,44703.53,3,Banistmo
CU-1166,26147671,credito,53722.38,2016-05-12,USD,true,77188.07,3,Banistmo|G&T Continental
CU-1167,15461577,credito,261769.6,2010-07-09,GTQ,true,1607.78,4,Citibank|Banrural|Banistmo
CU-1168,47788857,corriente,493199.98,2017-01-14,USD,true,78033.13,4,G&T Continental
CU-1169,27070364,ahorro,289517.43,2011-08-04,GTQ,true,1328.52,0,HSBC|Industrial
CU-1170,42648014,credito,24559.46,2005-02-11,GTQ,true,58674.38,0,BAC|Citibank
CU-1171,22909427,ahorro,34156.02,2006-10-16,GTQ,false,3269.67,3,Industrial|Citibank
CU-1172,45118629,credito,454822.4,2020-06-10,EUR,true,20330.81,2,Industrial|G&T Continental
CU-1173,76034666,ahorro,299861.56,2004-11-01,GTQ,true,57013.44,2,Industrial|Citibank
CU-1174,77827904,credito,492468.07,2017-05-17,EUR,true,24006.51,1,Industrial
CU-1175,22296926,credito,346182.97,2018-04-15,GTQ,true,51844.77,2,Citibank|G&T Continental
CU-1176,89489729,corriente,494244.89,2022-05-05,USD,true,3939.77,0,G&T Continental|BAC|HSBC
CU-1177,62495636,ahorro,42723.53,2016-11-28,USD,true,58922.83,4,HSBC|Banrural
CU-1178,29225466,credito,438644.52,2017-12-21,MXN,true,5702.01,5,Industrial|Banrural|G&T Continental
CU-1179,66479971,corriente,190385.41,2009-01-02,USD,true,5821.24,5,BAC
CU-1180,80641925,corriente,32516.23,2019-11-21,GTQ,true,80954.23,2,BAC|Banrural|HSBC
CU-1181,96395574,corriente,167629.12,2012-07-01,GTQ,true,94332.51,1,BAC|HSBC|Citibank
CU-1182,40885530,ahorro,461692.95,2009-11-23,USD,true,8852.05,3,G&T Continental|HSBC
CU-1183,96261359,ahorro,255678.39,2003-09-11,GTQ,true,63518.94,4,Citibank
CU-1184,86783086,monetaria,389794.8,2011-07-03,USD,true,87181.49,5,Banrural
CU-1185,21848331,ahorro,489728.82,2009-07-06,USD,true,836.7,4,Davivienda|Banrural
CU-1186,91156129,credito,309176.3,2013-01-06,MXN,true,58452.95,0,HSBC|Banrural|Citibank
CU-1187,66665481,corriente,236922.6,2018-04-23,USD,true,2878.16,5,Banistmo
CU-1188,75205893,credito,239207.57,2004-05-29,GTQ,true,86973.3,1,Industrial|Davivienda|Banrural
CU-1189,68041409,monetaria,11799.68,2017-10-14,EUR,true,16146.5,3,G&T Continental
CU-1190,34706188,credito,215843.83,2019-11-29,GTQ,true,1119.31,5,Industrial|Davivienda|Citibank
CU-1191,63295450,ahorro,474775.98,2014-07-28,GTQ,true,64082.38,5,BAC|Industrial|G&T Continental
CU-1192,87950994,corriente,404115.96,2004-10-05,GTQ,true,47662.12,3,Banistmo
CU-1193,53314217,credito,189781.05,2001-02-12,GTQ,true,55704.37,5,BAC|G&T Continental|Davivienda
CU-1194,19722710,monetaria,61961.63,2019-10-10,GTQ,true,38753.16,3,Industrial|HSBC|BAC
CU-1195,28666346,monetaria,433634.98,2015-09-28,USD,true,44140.12,5,HSBC
CU-1196,80542438,credito,19208.59,2016-03-12,USD,false,60346.91,2,G&T Continental|HSBC
CU-1197,70022936,credito,174465.18,2020-10-08,MXN,true,64256.04,1,Industrial|BAC|Banistmo
CU-1198,23646635,corriente,169617.65,2000-08-04,GTQ,true,83561.32,0,HSBC|Banrural
CU-1199,86721626,ahorro,200450.84,2015-06-17,GTQ,true,22706.19,1,Industrial|Banistmo
CU-1200,25980798,ahorro,191913.11,2001-11-16,GTQ,true,63893.87,0,HSBC
CU-1201,33187599,credito,325429.74,2018-12-30,GTQ,true,57421.77,2,Davivienda
CU-1202,95235819,monetaria,497068.23,2014-08-26,GTQ,true,9202.17,5,HSBC|Industrial
CU-1203,99032699,monetaria,450596.37,2022-04-02,GTQ,true,54275.02,3,Citibank
CU-1204,96696765,monetaria,126202.59,2016-09-18,GTQ,true,6558.35,3,Banistmo|HSBC|Davivienda
CU-1205,98940721,credito,176644.88,2023-01-23,GTQ,true,26766.8,1,Industrial|Citibank
CU-1206,57402173,credito,314805.52,2018-09-06,USD,true,97863.74,2,Citibank|Banrural|Banistmo
CU-1207,13932382,credito,236117.51,2023-07-12,GTQ,true,90109.21,2,G&T Continental
CU-1208,97301166,credito,385612.49,2009-10-18,USD,true,30076.6,5,Citibank|Banistmo
CU-1209,81883251,ahorro,177693.55,2013-09-15,GTQ,false,99452.61,0,G&T Continental|HSBC|Davivienda
CU-1210,63806952,credito,82175.08,2000-05-14,GTQ,true,17221.53,4,BAC
CU-1211,72738810,credito,113251.9,2021-12-24,MXN,true,59029.05,2,Citibank|Davivienda|Banistmo
CU-1212,10642524,corriente,280895.18,2001-04-13,GTQ,true,55909.46,2,Citibank
CU-1213,15160879,corriente,344408.39,2000-03-20,GTQ,true,65793.36,4,HSBC
CU-1214,38147836,monetaria,113101.41,2002-11-26,GTQ,true,26482.33,5,Industrial|Banistmo|Banrural
CU-1215,75964097,monetaria,93639.4,2004-07-05,GTQ,true,35259.28,0,G&T Continental|Industrial
CU-1216,58045883,corriente,442402.1,2011-11-07,GTQ,true,67564.4,1,Citibank|BAC|Davivienda
CU-1217,16860211,monetaria,247703.05,2023-09-16,GTQ,true,35009.73,2,Banrural|G&T Continental
CU-1218,94814966,credito,488387.97,2003-08-17,GTQ,true,7839.25,5,Citibank|Banistmo
CU-1219,57980037,monetaria,377777.34,2009-11-12,USD,true,92380.63,3,Davivienda
CU-1220,35028516,ahorro,207574.43,2008-12-17,GTQ,true,9546.83,1,Citibank
CU-1221,73837669,monetaria,481643.01,2007-06-25,USD,true,10150.36,3,HSBC
CU-1222,80560818,ahorro,255337.58,2019-10-30,GTQ,false,62143.63,0,Industrial|BAC
CU-1223,91001384,credito,119869.72,2010-07-15,MXN,true,94982.04,3,Davivienda|BAC|G&T Continental
CU-1224,55041703,ahorro,355994.6,2006-05-29,MXN,true,67717.96,5,Davivienda|Banrural
CU-1225,23416165,corriente,476110.27,2009-08-28,GTQ,true,77539.92,4,BAC|G&T Continental|HSBC
CU-1226,56191876,ahorro,328614.13,2006-10-30,GTQ,true,81591.02,3,Citibank|BAC
CU-1227,29428383,corriente,392609.37,2010-08-27,GTQ,true,47138.07,2,Banistmo|Industrial
CU-1228,34804155,ahorro,54654.66,2014-11-09,GTQ,false,28523.76,2,Banrural
CU-1229,79972705,corriente,323271.82,2011-02-27,GTQ,true,22502.39,0,G&T Continental
CU-1230,99183981,credito,241563.89,2004-10-22,GTQ,true,68331.99,0,Davivienda|HSBC|Banrural
CU-1231,62321674,monetaria,404353.38,2020-04-09,GTQ,true,11154.27,3,Banrural
CU-1232,17190740,credito,113908.3,2006-12-24,GTQ,true,24618.56,4,Citibank
CU-1233,69411958,corriente,339538.4,2019-07-09,USD,true,2690.5,1,Davivienda|Industrial|BAC
CU-1234,69333754,monetaria,172801.68,2003-08-19,GTQ,true,25429.55,2,BAC
CU-1235,33834602,ahorro,65031.54,2016-12-03,USD,true,56046.13,4,BAC|Banrural|Citibank
CU-1236,51564356,monetaria,440189.13,2007-08-18,GTQ,true,45258.91,3,Industrial
CU-1237,97050130,ahorro,135736.41,2009-03-24,GTQ,true,45923.82,2,Banrural|HSBC
CU-1238,29622048,corriente,394298.24,2022-08-26,GTQ,false,24358.69,4,G&T Continental|Industrial|Banrural
CU-1239,19619513,ahorro,435609.45,2014-01-24,GTQ,true,37529.7,0,HSBC|Banrural|Banistmo
CU-1240,10392185,ahorro,117128.22,2007-08-01,GTQ,true,3152.63,4,Industrial|Citibank|Banistmo
CU-1241,20307567,credito,261247.42,2018-06-10,GTQ,true,23755.9,4,Banrural|Citibank|Banistmo
CU-1242,74274737,corriente,369008.82,2000-07-25,GTQ,true,70643.08,5,Banistmo|Industrial
CU-1243,34721194,ahorro,20892.24,2015-11-11,GTQ,true,71727.14,0,BAC|Industrial
CU-1244,25319598,credito,120342.82,2016-05-19,EUR,false,65421.07,4,Citibank|BAC|Banrural
CU-1245,39083852,credito,2713.09,2016-08-27,GTQ,true,78108.07,0,HSBC|Banistmo|Citibank
CU-1246,50793088,monetaria,129400.63,2016-04-19,GTQ,true,61683.53,2,Banistmo|Davivienda
CU-1247,25419427,corriente,226486.52,2022-05-12,GTQ,true,73436.15,0,Banistmo|Davivienda|Banrural
CU-1248,67130722,corriente,292119.48,2017-12-23,GTQ,true,76491.24,3,Industrial|BAC
CU-1249,59963258,monetaria,246956.65,2020-07-30,GTQ,true,85207.25,3,HSBC|Banistmo|BAC
CU-1250,32263132,corriente,108316.41,2012-12-12,USD,true,30192.59,3,G&T Continental|Industrial
CU-1251,66943605,corriente,363624.38,2000-01-14,GTQ,true,7161.84,3,Banrural|Citibank
CU-1252,50022422,corriente,312917.84,2004-08-02,GTQ,true,22676.42,4,Banistmo|Banrural
CU-1253,65788698,monetaria,239338.5,2011-03-24,GTQ,true,97695.74,3,Davivienda|BAC|Banrural
CU-1254,60654368,corriente,996.45,2012-06-25,GTQ,true,60335.14,5,Banistmo
CU-1255,40469192,ahorro,382636.67,2008-02-15,USD,true,95494.68,4,G&T Continental
CU-1256,74767335,ahorro,191342.54,2010-01-02,GTQ,false,26422.24,3,G&T Continental|HSBC|BAC
CU-1257,20999949,credito,84754.6,2023-01-14,GTQ,true,51859.39,0,Banrural
CU-1258,69908086,credito,325827.81,2021-07-20,GTQ,true,61282.2,5,HSBC|Banistmo|Davivienda
CU-1259,74030487,monetaria,290608.46,2020-02-18,USD,false,16122.99,1,Davivienda
CU-1260,26675052,ahorro,139219.25,2018-05-10,USD,true,35594.61,5,Banrural
CU-1261,11263412,credito,38023.23,2009-06-23,USD,true,95756.88,5,Banistmo|Davivienda
CU-1262,42648997,ahorro,496573.29,2008-12-22,USD,true,46099.84,2,Davivienda|Banistmo
CU-1263,33891892,credito,51229.55,2013-09-07,USD,true,91385.6,4,Banrural
CU-1264,87035437,corriente,262540.64,2002-05-27,GTQ,true,16668.97,0,Industrial
CU-1265,96302259,ahorro,249545.34,2019-02-09,MXN,true,79534.46,5,Banrural
CU-1266,62213041,corriente,401139.1,2008-09-21,GTQ,true,83757.86,0,Citibank|G&T Continental
CU-1267,87630956,ahorro,377033.64,2002-01-13,GTQ,true,5628.23,3,G&T Continental|HSBC|Davivienda
CU-1268,49708789,monetaria,257702.21,2014-12-07,GTQ,true,42109.8,1,Banrural|Davivienda|Industrial
CU-1269,47373148,corriente,301680.2,2006-11-30,GTQ,true,96107.41,2,Davivienda
CU-1270,46551388,ahorro,416730.24,2008-04-06,GTQ,true,6676.89,5,Davivienda|Banistmo
CU-1271,66501883,corriente,452254.12,2004-10-07,USD,true,70666.84,3,Banrural
CU-1272,82746008,credito,116252.12,2011-09-18,GTQ,true,20790.92,4,Citibank|Banrural
CU-1273,22591773,monetaria,194500.7,2002-05-13,USD,false,77181.25,3,Banistmo|HSBC|Citibank
CU-1274,55321958,ahorro,325131.4,2019-03-24,USD,true,88192.93,4,Davivienda|Banrural|Citibank
CU-1275,47254157,ahorro,280982.88,2007-11-20,USD,true,63605.12,1,Banrural|Industrial
CU-1276,63748842,ahorro,32804.55,2009-04-01,GTQ,true,19210.95,3,BAC|Industrial
CU-1277,28265078,ahorro,239150.31,2010-02-25,USD,true,70634.72,1,G&T Continental|Citibank
CU-1278,33038587,corriente,367355.13,2012-02-16,GTQ,true,87955.9,5,BAC
CU-1279,65270148,corriente,92006.16,2010-07-12,GTQ,true,1441.6,4,HSBC
CU-1280,48948545,monetaria,83682.04,2012-02-22,GTQ,true,3081.73,5,Industrial|Banistmo
CU-1281,59372757,ahorro,348702.18,2013-10-19,GTQ,true,89444.56,0,Banistmo
CU-1282,98230709,ahorro,489927.3,2018-09-07,MXN,false,80270.66,2,HSBC
CU-1283,76436808,monetaria,95798.96,2002-11-30,EUR,true,31991.9,5,HSBC
CU-1284,53592298,ahorro,342030.79,2002-07-03,GTQ,true,38554.35,0,Banrural|BAC|Citibank
CU-1285,36794422,monetaria,191357.09,2011-12-26,GTQ,true,99007.66,0,G&T Continental|Banrural|Industrial
CU-1286,61302183,credito,216107.51,2018-12-29,GTQ,true,56984.74,1,Banistmo
CU-1287,22518558,monetaria,45979.01,2002-12-07,USD,true,75449.47,4,BAC|Banistmo|HSBC
CU-1288,40936556,monetaria,62971.69,2006-09-03,GTQ,true,67334.75,4,Industrial|G&T Continental|Davivienda
CU-1289,35677925,corriente,402879.69,2023-03-17,GTQ,true,23813.0,1,Citibank|BAC
CU-1290,80707260,credito,217808.09,2011-05-31,USD,true,77604.61,2,G&T Continental|Davivienda
CU-1291,43432208,corriente,191551.38,2005-12-28,GTQ,true,44976.68,1,BAC|HSBC
CU-1292,56626718,corriente,487027.65,2023-06-18,USD,true,60877.86,3,BAC|Banrural|HSBC
CU-1293,67300232,credito,141331.3,2009-05-25,GTQ,true,86188.71,3,BAC|G&T Continental
CU-1294,71459213,ahorro,401185.16,2023-06-18,GTQ,false,59191.79,4,HSBC|Banrural
CU-1295,83884008,credito,105739.4,2012-04-28,MXN,true,61052.06,3,Banistmo|HSBC|Industrial
CU-1296,67673288,credito,294315.95,2011-08-01,GTQ,true,10649.17,5,BAC|Banistmo|Industrial
CU-1297,88415642,ahorro,42044.27,2011-09-13,USD,true,8079.36,1,HSBC|Banistmo|Citibank
CU-1298,70133687,ahorro,168029.53,2021-07-20,USD,true,72789.56,0,Citibank|BAC|HSBC
CU-1299,77804539,credito,471813.24,2004-04-20,GTQ,true,26075.94,5,G&T Continental|Banrural|Davivienda
CU-1300,37848456,monetaria,305153.48,2019-07-06,GTQ,true,88294.34,2,BAC|Citibank
CU-1301,54979545,credito,203968.51,2010-04-15,GTQ,true,13571.44,5,HSBC|Banrural|Davivienda
CU-1302,68335522,ahorro,235550.25,2007-07-12,EUR,true,12437.16,0,Citibank
CU-1303,17475528,corriente,269228.1,2022-01-01,GTQ,true,37639.21,2,Banrural|Citibank|Industrial
CU-1304,43469627,monetaria,286271.6,2018-04-07,EUR,true,67117.32,1,Citibank|Banrural
CU-1305,12542799,ahorro,10378.7,2003-07-25,EUR,true,54927.15,3,Citibank|BAC|HSBC
CU-1306,97043169,corriente,267.66,2013-03-09,USD,true,36887.35,5,Davivienda|G&T Continental
CU-1307,80354364,credito,379372.84,2002-03-10,EUR,true,41495.39,0,Banistmo
CU-1308,38941630,monetaria,151674.32,2012-08-13,GTQ,true,40296.63,4,Industrial|Banrural
CU-1309,24086365,ahorro,336969.75,2006-10-02,GTQ,true,67962.75,0,BAC|Industrial
CU-1310,39506538,ahorro,442897.36,2013-07-10,GTQ,true,46155.08,3,Banistmo
CU-1311,28240842,credito,122124.0,2017-08-08,GTQ,true,4114.02,4,Davivienda|Banistmo|Industrial
CU-1312,45563149,credito,483077.33,2016-10-16,USD,true,65006.32,2,Citibank|Banrural|HSBC
CU-1313,57532080,corriente,222785.63,2020-08-14,USD,true,86921.29,1,Banistmo|Industrial
CU-1314,66356892,credito,140336.97,2011-11-23,EUR,false,86657.64,3,Citibank|BAC
CU-1315,51355888,credito,175041.5,2013-05-15,GTQ,true,47118.45,1,Industrial|BAC|HSBC
CU-1316,88968417,ahorro,394277.56,2002-02-01,GTQ,true,3349.71,3,Banistmo|G&T Continental
CU-1317,77946468,corriente,120705.16,2013-01-11,USD,true,52533.37,2,Banistmo|G&T Continental|Banrural
CU-1318,55896619,corriente,456850.94,2005-11-02,MXN,true,3189.17,5,BAC|Banistmo|Davivienda
CU-1319,44927264,credito,13966.03,2003-07-13,GTQ,true,81493.28,4,Citibank|Banistmo|Industrial
CU-1320,20441687,ahorro,299803.52,2022-07-06,GTQ,true,83354.81,0,Banrural
CU-1321,52719028,corriente,374312.32,2020-02-02,USD,true,42638.52,2,HSBC|Industrial|Banistmo
CU-1322,67049274,ahorro,255118.72,2018-04-26,GTQ,true,28066.41,3,Banistmo|Industrial|Citibank
CU-1323,97362118,credito,273553.83,2006-08-09,USD,false,37286.39,1,Banistmo|G&T Continental
CU-1324,90584175,monetaria,7896.32,2003-01-15,GTQ,true,23267.05,1,G&T Continental
CU-1325,87074737,corriente,247937.99,2012-10-26,EUR,true,83817.59,5,Banistmo
CU-1326,33452558,corriente,33076.21,2002-06-16,GTQ,true,8823.94,3,BAC|G&T Continental
CU-1327,75035667,monetaria,225259.15,2010-12-05,GTQ,true,9028.87,3,Citibank|Banrural|G&T Continental
CU-1328,71096872,monetaria,432304.37,2005-10-01,GTQ,true,26245.56,0,G&T Continental
CU-1329,40323831,credito,322392.42,2016-01-11,MXN,true,74771.88,5,Banistmo|G&T Continental
CU-1330,76692866,credito,150874.39,2009-02-20,GTQ,true,36646.89,4,Industrial|BAC|Banrural
CU-1331,57693128,monetaria,97395.49,2018-10-08,USD,true,7853.48,1,Citibank|Davivienda|Banrural
CU-1332,25962162,credito,274963.86,2014-09-15,GTQ,true,61987.67,4,HSBC|Citibank|Banistmo
CU-1333,20197356,corriente,485548.36,2016-10-28,GTQ,true,83950.32,0,Davivienda|G&T Continental
CU-1334,93326883,corriente,107173.66,2009-03-21,MXN,true,22033.92,4,Banrural|HSBC|Citibank
CU-1335,15509949,ahorro,496372.64,2023-11-26,GTQ,true,38517.95,2,G&T Continental
CU-1336,51843281,corriente,50949.57,2016-08-05,GTQ,true,24216.27,0,Banrural|Davivienda|BAC
CU-1337,79123528,monetaria,76946.19,2008-08-31,GTQ,true,29572.29,3,Industrial
CU-1338,43481764,ahorro,165836.25,2015-12-26,GTQ,true,95226.99,2,BAC
CU-1339,35475774,ahorro,404137.91,2013-04-25,GTQ,true,8795.09,5,BAC
CU-1340,92763872,credito,179961.56,2013-08-05,USD,true,45661.85,5,Banistmo|Banrural|Citibank
CU-1341,50993688,monetaria,493970.64,2013-08-13,GTQ,true,97375.35,4,Banrural|Davivienda|Industrial
CU-1342,92392854,monetaria,170292.22,2002-06-21,GTQ,true,93493.56,5,BAC
CU-1343,66284339,ahorro,458817.88,2017-02-25,MXN,true,61585.95,0,G&T Continental
CU-1344,31479842,monetaria,66565.81,2005-07-16,GTQ,true,82422.68,1,Banrural
CU-1345,94935617,credito,177597.74,2018-01-14,GTQ,true,83565.81,4,G&T Continental|BAC
CU-1346,81011665,corriente,315529.31,2022-04-10,GTQ,true,8635.03,0,Citibank
CU-1347,86330033,corriente,69145.73,2015-10-11,GTQ,true,55126.82,3,Industrial
CU-1348,31193066,corriente,14768.02,2020-10-12,MXN,true,33960.03,3,G&T Continental|Davivienda|Banrural
CU-1349,84692313,credito,469607.44,2006-06-29,USD,true,33467.71,5,Citibank
CU-1350,78681848,ahorro,353101.77,2006-08-12,MXN,true,39943.37,3,HSBC
CU-1351,84144299,ahorro,86338.01,2008-02-28,GTQ,true,35861.22,2,HSBC|Industrial
CU-1352,63571581,monetaria,20349.85,2001-01-16,GTQ,true,50267.65,5,Citibank|Industrial|Banistmo
CU-1353,44840947,corriente,17156.22,2017-06-12,GTQ,true,43141.52,1,Davivienda
CU-1354,81248558,credito,363866.62,2017-01-31,GTQ,true,91132.26,4,Industrial|BAC|Banrural
CU-1355,62258051,ahorro,208053.58,2005-09-27,EUR,true,59157.82,0,Industrial
CU-1356,84626744,credito,4065.32,2012-07-14,GTQ,true,66540.91,3,BAC
CU-1357,38765416,ahorro,103260.91,2005-06-09,USD,true,85683.79,4,Citibank|Davivienda|Banrural
CU-1358,85177965,corriente,475344.58,2012-12-31,GTQ,true,75348.56,2,BAC|G&T Continental
CU-1359,41320839,monetaria,219970.13,2010-09-26,GTQ,true,95731.28,3,Industrial|Citibank
CU-1360,17555847,monetaria,364220.78,2005-08-27,USD,true,782.65,4,Banistmo|Davivienda
CU-1361,94126261,credito,417273.93,2014-11-18,GTQ,true,59300.12,1,G&T Continental|Banistmo
CU-1362,31320523,corriente,358310.52,2000-01-27,USD,true,21833.38,1,Industrial|BAC
CU-1363,68624906,monetaria,213260.5,2013-05-14,USD,true,48495.85,3,Davivienda|HSBC|BAC
CU-1364,91981777,credito,138910.21,2009-10-24,GTQ,true,28072.64,2,Davivienda|G&T Continental|Banrural
CU-1365,20650098,corriente,178385.81,2008-12-31,GTQ,true,89722.31,5,Citibank|HSBC|Davivienda
CU-1366,31292396,credito,136906.26,2020-07-07,MXN,true,68583.12,5,HSBC|Davivienda|Industrial
CU-1367,31003771,credito,221603.28,2005-05-25,USD,true,78990.89,4,Banistmo|G&T Continental
CU-1368,54915315,corriente,133744.52,2018-03-23,GTQ,true,76750.31,5,HSBC|BAC
CU-1369,92057677,credito,220020.16,2019-02-22,GTQ,true,91351.5,0,Industrial|G&T Continental|Citibank
CU-1370,77688256,corriente,30043.29,2004-12-11,GTQ,true,3763.91,5,Davivienda|Citibank
CU-1371,95805582,corriente,85862.25,2012-08-05,GTQ,true,75932.45,5,HSBC
CU-1372,98961994,corriente,239538.48,2018-05-26,GTQ,true,51990.0,2,BAC|Davivienda
CU-1373,95062950,ahorro,136934.45,2009-02-24,GTQ,true,500.81,2,Davivienda
CU-1374,42482142,monetaria,397177.54,2023-08-22,GTQ,true,48597.04,2,HSBC|G&T Continental
CU-1375,65945823,ahorro,172197.68,2006-12-02,EUR,false,89053.09,3,Banistmo|Citibank
CU-1376,28493340,credito,67584.53,2014-12-04,USD,true,69676.39,2,Banrural|BAC|HSBC
CU-1377,30556385,monetaria,204088.4,2006-11-20,USD,true,4257.37,0,Citibank|Davivienda
CU-1378,97108374,corriente,278319.94,2000-11-17,USD,true,87475.19,4,Banrural
CU-1379,31302349,credito,90787.7,2011-08-27,GTQ,true,39766.5,5,HSBC|G&T Continental|Citibank
CU-1380,63072911,ahorro,222628.42,2001-01-01,USD,true,8218.61,4,Banrural|HSBC|Banistmo
CU-1381,18680409,credito,241378.88,2016-08-11,GTQ,true,68799.24,2,HSBC
CU-1382,91069563,corriente,169196.13,2004-07-01,GTQ,true,54149.77,4,Industrial|HSBC|Citibank
CU-1383,55143341,credito,135692.71,2019-12-16,GTQ,true,31923.93,0,BAC|G&T Continental
