clienteId,nombre,apellido,email,telefono,fechaNacimiento,activo,nivelRiesgo,etiquetasRiesgo,ingresoMensual
CL-0871,Marisol,Lucero,qespinal@example.net,653.243.3568,1973-03-23,true,bajo,historial_fraude|alto_volumen,59268.9
CL-0872,José Luis,Barrera,bpadilla@example.org,1-922-552-9226x,2001-10-02,true,medio,empresa|alto_volumen|nuevo_usuario,77753.22
CL-0873,Camila,Barrientos,rociogodinez@example.net,518-564-7609x52,1952-05-09,true,bajo,viajero_frecuente,94560.48
CL-0874,Ana Luisa,Zaragoza,guevarajeronimo@example.com,01241531342,1981-04-08,true,bajo,cliente_vip,34091.18
CL-0875,Óliver,Calderón,mendezramiro@example.net,1-641-377-4487,1968-09-25,true,bajo,empresa,18002.31
CL-0876,Esteban,Báez,kurbina@example.com,(289)476-8012x4,1981-11-17,false,critico,alto_volumen,88008.48
CL-0877,Joaquín,Coronado,del-rioleonor@example.net,392-551-3791x45,1983-08-27,false,alto,,87018.21
CL-0878,Esparta,Merino,dsantana@example.com,551.777.7889,1954-06-01,true,alto,historial_fraude,41119.46
CL-0879,María del Carmen,Badillo,valenzuelalourdes@example.com,600.235.3949,1965-09-16,true,bajo,cliente_vip|viajero_frecuente|empresa,58673.75
CL-0880,Noemí,Ávalos,conchitahidalgo@example.net,(436)278-9687,1960-10-18,true,bajo,alto_volumen,74582.92
CL-0881,José Luis,Alvarez,paulinaortega@example.net,(363)481-7960x3,1968-11-14,true,bajo,historial_fraude|alto_volumen,80379.54
CL-0882,Dolores,Luna,qmurillo@example.net,993-620-2211x04,1990-12-30,false,bajo,cliente_vip|viajero_frecuente,39242.86
CL-0883,Dulce,Valadez,grijalvasandra@example.com,(998)729-9041,1981-10-27,true,bajo,,32378.21
CL-0884,Esperanza,Collado,csoria@example.com,(278)553-8375x1,1984-12-17,true,bajo,alto_volumen|viajero_frecuente,3553.3
CL-0885,José María,Alvarado,uriascarlota@example.net,(389)067-9810,1972-05-04,true,critico,viajero_frecuente|alto_volumen,2908.85
CL-0886,Julio César,Trujillo,mayaolga@example.com,1-077-604-7911x,1992-02-24,true,bajo,empresa,7995.78
CL-0887,Juan Carlos,Ramos,amalianieves@example.net,108.798.6595x65,1987-03-22,true,medio,nuevo_usuario|cliente_vip,43085.44
CL-0888,Isaac,Segovia,slemus@example.com,1-900-166-8799x,1966-04-18,true,bajo,empresa,92645.54
CL-0889,Gilberto,Toro,ricojose-maria@example.net,1-091-773-3061x,1994-08-21,true,medio,,41558.12
CL-0890,Guillermo,Rodarte,hecheverria@example.net,542.674.4367,1952-07-22,true,bajo,cliente_vip|nuevo_usuario,34495.04
CL-0891,Noelia,Tórrez,bertaespinal@example.org,633.343.7187x75,1962-12-13,true,alto,,6556.95
CL-0892,Juan,Palacios,anamontoya@example.net,273.144.1438,1958-12-25,false,bajo,alto_volumen,89924.49
CL-0893,Teresa,Saavedra,guillerminazaragoza@example.com,(247)446-4273x5,1960-02-01,true,bajo,,47514.47
CL-0894,Sandra,Gutiérrez,celia77@example.com,+24(1)183585618,1977-12-09,true,bajo,alto_volumen|cliente_vip|viajero_frecuente,90155.8
CL-0895,Hugo,Montero,gabriel87@example.org,1-692-411-2238x,1982-10-19,true,bajo,empresa|cliente_vip,67506.33
CL-0896,Alejandro,Saavedra,ilse74@example.com,959-385-5451x08,1961-04-16,true,bajo,empresa|cliente_vip|alto_volumen,14721.15
CL-0897,Cristina,Cortés,reinaguzman@example.org,641.977.0842x80,1957-05-17,true,alto,empresa,72292.27
CL-0898,Catalina,Parra,vtorrez@example.com,119-659-1334x49,1972-05-29,true,bajo,,20093.42
CL-0899,Alejandro,Chávez,rufino75@example.org,+45(1)373350417,2003-01-01,true,medio,empresa|historial_fraude,58562.38
CL-0900,Karla,Corona,zacarias53@example.org,768.735.5814x68,1987-11-11,true,alto,nuevo_usuario,16231.66
CL-0901,Jorge Luis,Curiel,procha@example.org,963.797.1786x69,1984-07-17,true,medio,,79831.1
CL-0902,Vanesa,Cervantes,del-riomarcela@example.com,1-294-850-0418x,1962-10-29,true,critico,,83867.15
CL-0903,Espartaco,Burgos,leonardovaldes@example.net,377-530-7705x17,1993-05-29,true,bajo,nuevo_usuario|viajero_frecuente|historial_fraude,20399.33
CL-0904,Arturo,Cornejo,quinteroelvia@example.net,048.866.3124x35,1973-07-30,true,alto,historial_fraude|alto_volumen|empresa,13546.27
CL-0905,Gabriel,Mateo,montanomercedes@example.org,583.567.5437,1972-11-26,true,bajo,nuevo_usuario|alto_volumen,87453.17
CL-0906,Luisa,Olivárez,jose-luissaldana@example.net,00277639908,1996-07-26,true,medio,empresa|viajero_frecuente|nuevo_usuario,78631.52
CL-0907,Margarita,Guerrero,rubytamayo@example.org,1-402-259-2378x,1998-09-29,true,bajo,,24258.26
CL-0908,Micaela,Melgar,aida36@example.org,206-509-5635,1960-10-16,true,bajo,,30979.92
CL-0909,José Manuél,Casares,urielenriquez@example.net,1-675-164-2215x,1999-08-22,true,alto,historial_fraude|empresa,10130.79
CL-0910,Carmen,Villanueva,centenoaldonza@example.com,091.313.8529,1995-11-02,true,alto,historial_fraude,84321.26
CL-0911,Clemente,Lucio,valenzueladaniel@example.com,(297)752-1816,1967-10-29,true,bajo,,36685.78
CL-0912,Armando,Colunga,ana-luisa02@example.org,(101)175-9917,1997-08-07,true,medio,cliente_vip,80425.48
CL-0913,Juan,Zedillo,esantiago@example.com,1-475-071-2693,1997-08-17,true,bajo,empresa,17557.48
CL-0914,Guadalupe,Lozada,jrivera@example.com,200-683-7776x66,1963-08-23,true,medio,empresa,95602.78
CL-0915,Horacio,Hurtado,jesus97@example.org,461.451.9333,1954-05-22,true,bajo,nuevo_usuario,94992.11
CL-0916,Jos,Palomo,marco-antonioalmanza@example.org,05938354217,1962-03-19,true,bajo,historial_fraude|empresa|nuevo_usuario,31399.33
CL-0917,Arturo,Guardado,urrutiafidel@example.org,1-241-334-7669x,2003-04-16,true,bajo,alto_volumen|cliente_vip,7803.78
CL-0918,Samuel,Orta,luis-miguelquesada@example.com,419.023.2981x61,1964-05-18,true,bajo,historial_fraude,81084.85
CL-0919,Elvia,Báez,alberto11@example.com,1-679-955-9653,1964-04-21,true,critico,historial_fraude,40317.97
CL-0920,Abelardo,Navarro,marquezelvira@example.org,00244450331,1974-10-13,true,bajo,viajero_frecuente|alto_volumen,41341.17
CL-0921,Yolanda,Roldán,mmunguia@example.net,(090)863-2450x1,1989-10-11,true,medio,alto_volumen,28996.09
CL-0922,Aurora,Fernández,ofarias@example.org,024.557.8656x40,1996-09-15,true,bajo,,12056.0
CL-0923,Tania,Ordóñez,ana-luisaaguirre@example.com,437.339.4754x14,1961-03-15,true,medio,alto_volumen|historial_fraude|nuevo_usuario,61783.5
CL-0924,Luis Miguel,Ayala,magdalenamunoz@example.net,(555)416-0029,1984-03-24,true,bajo,nuevo_usuario|viajero_frecuente,27034.33
CL-0925,Agustín,Cabrera,alfaroesperanza@example.net,043-992-2548x98,1976-02-12,true,medio,cliente_vip|alto_volumen|historial_fraude,12098.92
CL-0926,Francisca,Regalado,estebanorta@example.net,694.004.0763x96,1988-10-19,true,critico,alto_volumen|historial_fraude,64529.87
CL-0927,Sessa,Villagómez,samuel19@example.com,+40(3)795007177,1972-07-30,true,alto,empresa|nuevo_usuario,34225.31
CL-0928,Gerardo,Chávez,alcarazluz@example.net,(489)289-5977x2,1951-02-28,true,medio,nuevo_usuario|viajero_frecuente,80987.17
CL-0929,Sofía,Ureña,cdel-valle@example.net,952.422.6761x84,1973-11-04,true,bajo,alto_volumen|cliente_vip|historial_fraude,78530.35
CL-0930,Angélica,Montero,ncisneros@example.org,511-704-3258x39,1953-10-11,true,medio,cliente_vip|empresa|historial_fraude,59853.62
CL-0931,Rebeca,Trejo,horacio26@example.net,213.008.6193,2001-08-23,true,medio,,96739.5
CL-0932,Emilia,Bravo,rene66@example.com,1-925-790-8036x,1989-06-30,true,bajo,historial_fraude|viajero_frecuente|nuevo_usuario,58187.8
CL-0933,Cristian,Hernádez,adalberto16@example.org,769.903.8908x27,1969-05-20,true,bajo,empresa|historial_fraude|viajero_frecuente,4366.15
CL-0934,Esther,Pantoja,agollum@example.com,(115)275-1739,1976-03-22,true,alto,,80585.73
CL-0935,Irene,Estévez,renealba@example.com,1-308-001-0896x,1981-08-12,true,medio,nuevo_usuario|empresa,26372.71
CL-0936,María Cristina,Bustamante,mitzy15@example.net,1-609-633-8557x,1979-02-11,true,bajo,,99115.62
CL-0937,Rosa,Acuña,dulce-mariade-la-rosa@example.com,959.566.6081,2000-02-08,true,bajo,alto_volumen,55633.22
CL-0938,Judith,Chavarría,aragonesparta@example.com,(414)076-5350x1,1957-12-22,true,bajo,nuevo_usuario|alto_volumen|historial_fraude,62407.47
CL-0939,Gabriel,Pulido,patricio16@example.com,06508837006,1977-06-09,true,medio,nuevo_usuario,72750.19
CL-0940,Claudio,Mota,hernandesoswaldo@example.net,05748307918,1966-09-15,true,medio,cliente_vip|historial_fraude,21810.61
CL-0941,Ramiro,Suárez,amadordavila@example.org,364-695-1843x36,1982-06-06,true,alto,nuevo_usuario|empresa|historial_fraude,96012.22
CL-0942,Rafaél,Tafoya,jose36@example.org,871.434.9158,1967-01-11,true,bajo,,91065.37
CL-0943,Trinidad,Alemán,fonsecacarlos@example.com,686-545-3807x83,1965-12-17,true,medio,cliente_vip|empresa,70172.34
CL-0944,Amalia,Moreno,jose-carlos42@example.net,180-975-8525x02,2003-08-25,true,bajo,,66992.64
CL-0945,Serafín,Dávila,yalmaraz@example.com,1-690-401-6888,1980-07-08,true,alto,empresa,40882.16
CL-0946,Salma,Carrera,wgonzales@example.org,1-995-852-5478x,1976-05-14,true,alto,,97133.04
CL-0947,Noemí,Ornelas,espinozaesther@example.net,(515)510-5441x9,1953-08-29,true,bajo,historial_fraude,17191.16
CL-0948,Teodoro,Alejandro,gmadera@example.com,449.951.6392,1994-05-13,true,critico,,70117.75
CL-0949,Benjamín,Rojas,hinojosacesar@example.com,1-594-763-3261x,1969-05-17,true,bajo,historial_fraude,31085.73
CL-0950,Esperanza,Fierro,federicoalcaraz@example.net,1-797-767-3932x,1986-12-29,true,critico,historial_fraude|empresa|alto_volumen,52820.0
CL-0951,Vanesa,de la Garza,esperanzamota@example.org,091.056.8860x66,1973-08-24,true,bajo,empresa|nuevo_usuario|cliente_vip,37722.42
CL-0952,Ofelia,Pérez,dalia42@example.org,762-392-9117x17,1998-06-24,true,alto,nuevo_usuario,95892.93
CL-0953,Ariadna,Casas,jacobobriones@example.com,06356464084,2001-12-10,true,bajo,cliente_vip,98139.08
CL-0954,Jonás,Arguello,xmadrid@example.net,923.537.0541x54,1970-06-10,true,medio,cliente_vip|nuevo_usuario|viajero_frecuente,72321.32
CL-0955,Camilo,Santana,aldonzavelasquez@example.org,1-712-973-2401x,1974-02-22,true,medio,historial_fraude,7213.74
CL-0956,Nayeli,Colunga,paulinavela@example.org,1-446-129-3192,1965-05-16,false,medio,cliente_vip|historial_fraude|viajero_frecuente,45949.89
CL-0957,Jaime,Godoy,mlara@example.org,825.687.0173x71,1955-09-21,true,medio,historial_fraude|alto_volumen,8410.45
CL-0958,Gustavo,Navarro,carvajaljuan@example.com,1-953-244-7643x,2003-08-17,true,medio,empresa|viajero_frecuente,71013.35
CL-0959,Octavio,Aguayo,qmondragon@example.org,(732)022-0069x2,1998-04-21,true,alto,alto_volumen|historial_fraude|nuevo_usuario,31856.78
CL-0960,Eugenia,Espino,matiasdulce@example.org,1-365-159-3960,1950-08-11,true,bajo,alto_volumen|cliente_vip|nuevo_usuario,7191.15
CL-0961,Eduardo,Jimínez,jose-manuelcabrera@example.com,1-495-767-8900x,1956-05-15,true,medio,,53917.65
CL-0962,Ana María,Escamilla,felicianoesther@example.com,467-560-8256,2003-12-19,true,medio,alto_volumen,98979.84
CL-0963,Zacarías,Beltrán,herreraramon@example.com,543.621.8823x66,1994-05-29,true,medio,,34515.43
CL-0964,Jonás,Arriaga,anguloberta@example.org,00567151150,1984-03-17,true,bajo,cliente_vip|historial_fraude|empresa,15573.93
CL-0965,Laura,Valladares,arriagapatricia@example.org,03011336709,1977-12-02,true,bajo,,71311.77
CL-0966,Enrique,Duarte,davidceballos@example.com,959-446-4243,1986-01-05,true,alto,viajero_frecuente|alto_volumen|nuevo_usuario,36417.67
CL-0967,Margarita,Valdivia,zamorateodoro@example.net,04238528998,1980-06-23,true,medio,,11214.73
CL-0968,Adán,Chacón,wilfridosoto@example.org,816-987-7208x82,1999-12-25,true,bajo,,38568.4
CL-0969,Raquel,Aponte,teresa73@example.net,(188)491-6509x8,1950-06-02,true,bajo,,32013.86
CL-0970,Enrique,Ceballos,concepcionfernando@example.com,07505271448,1966-11-29,true,medio,viajero_frecuente|alto_volumen,50823.73
CL-0971,Mario,Jimínez,asuncion66@example.net,(759)796-6999x8,2003-10-21,true,bajo,viajero_frecuente|alto_volumen,19338.97
CL-0972,Reynaldo,Gonzales,bernaljose-eduardo@example.com,850.313.4633x53,1963-05-10,true,bajo,cliente_vip,45620.43
CL-0973,Marisela,Paredes,marcelasantillan@example.com,756-692-0058x97,1977-12-17,true,medio,,12561.94
CL-0974,Ofelia,López,eduardobernal@example.com,1-970-668-3557x,1994-08-25,true,medio,viajero_frecuente,17214.76
CL-0975,Paola,Castellanos,flavioalonzo@example.net,1-366-093-7843,1984-11-19,true,medio,historial_fraude|cliente_vip,94513.09
CL-0976,Felipe,Hernández,imora@example.org,616.314.1829,1980-05-09,true,medio,,15855.37
CL-0977,Socorro,Olivárez,javiercastillo@example.com,+72(0)771800402,1982-02-23,true,critico,alto_volumen|historial_fraude|viajero_frecuente,98269.87
CL-0978,Nayeli,Rincón,santiagosantillan@example.net,(679)404-1167,1996-08-21,true,bajo,,66170.81
CL-0979,Jesús,Tafoya,abeltran@example.com,463.818.8888x09,1978-09-27,true,alto,cliente_vip|alto_volumen|nuevo_usuario,76825.22
CL-0980,Marisela,Torres,genarosantacruz@example.org,1-186-507-1565x,1957-05-23,true,bajo,historial_fraude|empresa|cliente_vip,50141.46
CL-0981,Fabiola,Abreu,pilarfuentes@example.net,936-251-5914x08,1994-08-23,true,bajo,cliente_vip|historial_fraude|nuevo_usuario,77532.6
CL-0982,Claudio,Moya,alcantarcornelio@example.org,(482)854-6934,1997-04-30,true,medio,,20431.73
CL-0983,Asunción,Toro,rlinares@example.org,+24(1)331574732,1978-02-20,true,bajo,empresa,54360.63
CL-0984,Gabriela,Armas,garridoeugenia@example.org,1-658-870-5991,1981-07-23,true,bajo,historial_fraude|alto_volumen,7138.66
CL-0985,Uriel,Jaime,gloria65@example.net,+73(3)165534158,1995-08-23,true,medio,empresa|cliente_vip|alto_volumen,70519.95
CL-0986,Pablo,Estévez,gastelumfelipe@example.com,373-819-6621x60,1991-01-08,true,alto,,89450.9
CL-0987,Rosario,Linares,germanveliz@example.net,(353)461-0940,1968-04-07,true,medio,,57972.24
CL-0988,Felipe,Mireles,chinojosa@example.com,+92(4)199634818,1984-03-23,true,medio,,69560.17
CL-0989,Blanca,Collado,jesus22@example.org,813-410-1260,1971-07-27,true,alto,,91694.01
CL-0990,Jaime,Paz,rosa80@example.net,743.384.1423x79,1970-06-28,true,bajo,historial_fraude,84103.16
CL-0991,Eugenio,Trujillo,vanegasjuan-carlos@example.org,(386)234-2619,1972-02-01,true,bajo,cliente_vip,27302.16
CL-0992,Carolina,Perales,marinoctavio@example.com,(224)782-0665x6,1986-09-17,true,alto,alto_volumen|nuevo_usuario,42756.96
CL-0993,Irene,Vázquez,mesaadalberto@example.org,+87(6)027274111,1972-09-26,true,bajo,alto_volumen|historial_fraude,63400.64
CL-0994,Hilda,Rosas,montenegroamalia@example.org,466.497.0494x23,1960-04-06,true,bajo,alto_volumen|empresa|viajero_frecuente,90417.28
CL-0995,Silvia,Saldaña,ggaitan@example.net,(747)217-3799,1979-05-16,true,bajo,cliente_vip,74529.11
CL-0996,José Eduardo,Abrego,tsamaniego@example.org,642.989.6286x33,1975-07-18,true,critico,nuevo_usuario|cliente_vip|empresa,27626.92
CL-0997,Gregorio,Pichardo,esmeraldaadame@example.net,(911)558-4604,1968-01-06,true,medio,alto_volumen|viajero_frecuente|historial_fraude,99564.73
CL-0998,Nicolás,Rosas,maria-luisa85@example.net,+03(9)024057795,1959-12-30,true,bajo,,83643.28
CL-0999,Teresa,de la Garza,ceciliasevilla@example.com,(344)024-0478x9,1971-09-09,true,bajo,,38348.39
CL-1000,Eric,Estrada,ebenitez@example.org,(374)341-9251x3,1968-11-17,true,medio,cliente_vip|viajero_frecuente|alto_volumen,6288.27
